timestamp,unix_time,trial_id,query,condition_id,repeat_id,method_variant,object_label,object_shape,target_shape,trial_note,dry_run,outcome,reason,failure_stage,failure_reason,retrieved_demo_id,retrieval_score,retrieval_mode,retrieval_task_type_filter,retrieval_language_score,retrieval_geometry_score,language_score,geometry_score,retrieval_candidates,expected_demo_id,retrieval_correct,perception_method,pose_source_frame,object_base_x,object_base_y,object_base_z,target_est_xyz,gazebo_model_name,gazebo_x,gazebo_y,gazebo_z,gazebo_yaw_deg,target_gt_xyz,target_gt_world_xyz,target_gt_frame,target_est_frame,target_error_z_m,target_error_xyz_m,target_yaw_gt_deg,target_yaw_gt_raw_deg,target_yaw_gt_long_axis_deg,target_yaw_est_deg,position_xy_error_m,target_error_xy_m,grasp_x,grasp_y,grasp_z,grasp_xyz,bottleneck_xyz,estimated_size_x,estimated_size_y,estimated_size_z,target_size_xyz,demo_yaw_deg,live_yaw_deg,delta_yaw_deg,yaw_error_deg,yaw_error_method,demo_top_z,live_top_z,demo_grasp_z,demo_clearance_above_top,mapped_grasp_z,obb_old_x,obb_old_y,obb_center_x,obb_center_y,obb_correction_dx,obb_correction_dy,obb_extent_long,obb_extent_short,icp_median_error_m,icp_p90_error_m,icp_mean_error_m,icp_iterations,mask_pixels,pointcloud_points,live_scene_package,live_scene_package_dir,scene_package_path,icp_output_dir,task_type,place_mode,place_x,place_y,place_z,place_or_insert_xyz,place_direction,place_resolution_method,place_resolution_confidence,place_offset_xy,replay_used,replay_type,release_index,planning_success,execution_success,manual_success_label,total_time_s,perception_time_s,retrieval_time_s,execution_time_s,rollout_path,original_trial_id,success,task_success,postcheck_success,failure_category,requested_x,requested_y,requested_z,requested_yaw_deg,requested_object_shape,requested_object_label,requested_object_size,requested_position_xyz,gazebo_pose_found,initial_object_xyz,final_object_xyz,final_object_model_name,final_target_error_xy_m,final_relation_error_xy_m,insert_depth_m,postcheck_reason,requested_position_xy_error_m,target_error_source,used_recovery_logic,replay_recovery_progress,replay_recovery_stage,execution_variant,alignment_time_s,planning_time_s,robot_execution_time_s,execution_wall_time_s,planning_call_count,robot_execution_call_count,timing_source,timestamp,final_lift_delta_m,before_close_mouth_center_xy,before_close_mouth_error_xy,before_close_mouth_x,before_close_mouth_y,before_close_mouth_error_x_m,before_close_mouth_error_y_m,before_close_mouth_error_xy_m
,1785743339,x065_R1_20260803_004758_green_cuboid,pick up the green cuboid with rotated top grasp,x065_y015_yaw15,1,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.649389821,0.151280565,-0.593293187,"[0.6493898209733127, 0.1512805652222197, -0.5932931870206826]",green_rectangular_prism,0.650000006,0.149999997,0.342499804,14.99997761,"[0.6500000064984195, 0.1499999971275291, """"]","[0.6500000064984195, 0.1499999971275291, 0.34249980410462866]",gazebo_world_xy_only,base,,,104.9999776,14.99997761,104.9999776,105.0525313,0.001418514,0.001418514,0.649389821,0.151280565,-0.565002344,"[0.6493898209733127, 0.1512805652222197, -0.56500234406875]","[0.6473902742129395, 0.15227122518471325, -0.4380158472075812]",0.078844851,0.036331558,0.02605741,"[0.07884485125541689, 0.036331558227539085, 0.026057410240173384]",90.10158184,105.0525313,14.95094943,0.05255366,gazebo_long_axis_parallel_180,0.338196544,-0.570002344,-0.54,0.005,-0.565002344,0.647566608,0.150148822,0.649389821,0.151280565,0.001823212,0.001131743,0.091026828,0.029580548,0.007042966,0.017192824,0.008343415,7,669,669,live_trial_x065_R1_20260803_004758_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R1_20260803_004758_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R1_20260803_004758_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x065_R1_20260803_004758_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,59.8737061,2.294093132,0.053284645,49.35597253,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x065_R1_20260803_004758_green_cuboid.json,,FALSE,FALSE,FALSE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.6500000064984195, 0.1499999971275291, 0.34249980410462866]","[0.6358670854351405, 0.15909829515853868, 0.40127862441769]",green_rectangular_prism,0.015694967,,,,,gazebo_model_states,FALSE,,,standard_replay,1.509442329,0.034228802,34.56302023,49.35597253,1,11,moveit_wrapper_v1,2026/8/3 0:48,,,,,,,,
,1785744476,x065_R2_20260803_010659_green_cuboid,pick up the green cuboid with rotated top grasp,x065_y015_yaw15,2,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.649390309,0.151278958,-0.593293425,"[0.6493903094855791, 0.15127895807553335, -0.5932934250767413]",green_rectangular_prism,0.650000003,0.149999998,0.342499804,14.9999777,"[0.6500000033168645, 0.14999999780314166, """"]","[0.6500000033168645, 0.14999999780314166, 0.34249980410462866]",gazebo_world_xy_only,base,,,104.9999777,14.9999777,104.9999777,105.0524923,0.001416851,0.001416851,0.649390309,0.151278958,-0.565002558,"[0.6493903094855791, 0.15127895807553335, -0.5650025582069099]","[0.6473907627252059, 0.1522696180380269, -0.43801606134574106]",0.078844796,0.036331439,0.026057458,"[0.07884479612112047, 0.036331439018249534, 0.02605745792388925]",90.10143618,105.0524923,14.95105609,0.052514566,gazebo_long_axis_parallel_180,0.338196544,-0.570002558,-0.54,0.005,-0.565002558,0.647567086,0.150147193,0.649390309,0.151278958,0.001823223,0.001131765,0.091026864,0.029580512,0.007042905,0.017192877,0.008343403,7,669,669,live_trial_x065_R2_20260803_010659_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R2_20260803_010659_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R2_20260803_010659_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x065_R2_20260803_010659_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,55.89145446,0.802759171,0.015909195,48.85888314,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x065_R2_20260803_010659_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.6500000033168645, 0.14999999780314166, 0.34249980410462866]","[0.6441996829761975, 0.14422270390748346, 0.3834155381943558]",green_rectangular_prism,0.008722036,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.139748096,0.049272299,35.48477435,48.85888314,1,11,moveit_wrapper_v1,2026/8/3 1:07,0.040808303,,,,,,,
,1785745387,x065_R3_20260803_012215_green_cuboid,pick up the green cuboid with rotated top grasp,x065_y015_yaw15,3,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.649440782,0.15106931,-0.593256766,"[0.6494407823820434, 0.15106930977704205, -0.5932567658823116]",green_rectangular_prism,0.650000004,0.149999998,0.342499804,14.99997769,"[0.6500000036745228, 0.14999999772719186, """"]","[0.6500000036745228, 0.14999999772719186, 0.34249980410462866]",gazebo_world_xy_only,base,,,104.9999777,14.99997769,104.9999777,105.0421105,0.001206713,0.001206713,0.649440782,0.15106931,-0.565002821,"[0.6494407823820434, 0.15106930977704205, -0.5650028210960922]","[0.6474412356216702, 0.15205996973953562, -0.43801632423492337]",0.078840375,0.036234438,0.026429915,"[0.07884037494659425, 0.03623443841934204, 0.026429915428161532]",90.08282799,105.0421105,14.95928247,0.042132761,gazebo_long_axis_parallel_180,0.338196544,-0.570002821,-0.54,0.005,-0.565002821,0.647620642,0.149937953,0.649440782,0.15106931,0.001820141,0.001131356,0.091028327,0.029570294,0.007042701,0.017186765,0.008342406,7,669,669,live_trial_x065_R3_20260803_012215_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R3_20260803_012215_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R3_20260803_012215_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x065_R3_20260803_012215_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,51.44244576,0.605652094,0.026116848,44.09957337,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x065_R3_20260803_012215_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.6500000036745228, 0.14999999772719186, 0.34249980410462866]","[0.6371498840207319, 0.14473395086979193, 0.3956445308967887]",green_rectangular_prism,0.013846394,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.086838245,0.030308962,29.23025537,44.09957337,1,11,moveit_wrapper_v1,2026/8/3 1:23,0.053149425,,,,,,,
,1785745589,x065_R4_20260803_012533_green_cuboid,pick up the green cuboid with rotated top grasp,x065_y015_yaw15,4,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.649349766,0.151432722,-0.593183539,"[0.649349765953944, 0.15143272164072055, -0.5931835390057384]",green_rectangular_prism,0.650000006,0.149999997,0.342499804,14.99997764,"[0.6500000056496651, 0.1499999973077646, """"]","[0.6500000056496651, 0.1499999973077646, 0.34249980410462866]",gazebo_world_xy_only,base,,,104.9999776,14.99997764,104.9999776,105.060229,0.001573376,0.001573376,0.649349766,0.151432722,-0.565002622,"[0.649349765953944, 0.15143272164072055, -0.5650026216301546]","[0.6473502191935708, 0.15242338160321411, -0.4380161247689857]",0.078847934,0.03633045,0.026058793,"[0.07884793430566789, 0.036330449581146285, 0.02605879306793213]",90.11516267,105.060229,14.94506634,0.060251377,gazebo_long_axis_parallel_180,0.338196544,-0.570002622,-0.54,0.005,-0.565002622,0.647528548,0.150304577,0.649349766,0.151432722,0.001821218,0.001128145,0.091025777,0.029594994,0.007042598,0.017196729,0.008343911,7,669,669,live_trial_x065_R4_20260803_012533_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R4_20260803_012533_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x065_R4_20260803_012533_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x065_R4_20260803_012533_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,55.88065624,0.84114933,0.017543793,48.34449077,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x065_R4_20260803_012533_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.6500000056496651, 0.1499999973077646, 0.34249980410462866]","[0.6449165271254826, 0.15428781368027134, 0.3953335251883461]",green_rectangular_prism,0.005327104,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.377181053,0.047481537,33.65344858,48.34449077,1,11,moveit_wrapper_v1,2026/8/3 1:26,0.052851164,,,,,,,
,1785747627,x06_R2_20260803_015935_green_cuboid,pick up the green cuboid with rotated top grasp,x06_y0_yaw15,2,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.599393364,5.12E-05,-0.591837827,"[0.59939336425088, 5.118876053534908e-05, -0.5918378270743969]",green_rectangular_prism,0.599999999,3.82E-10,0.342499804,14.99997778,"[0.5999999994132121, 3.8218256074569877e-10, """"]","[0.5999999994132121, 3.8218256074569877e-10, 0.3424998038477318]",gazebo_world_xy_only,base,,,104.9999778,14.99997778,104.9999778,104.5400377,0.000608791,0.000608791,0.599393364,5.12E-05,-0.565002392,"[0.59939336425088, 5.118876053534908e-05, -0.5650023915881704]","[0.5973938174905068, 0.001041848723028911, -0.4380158947270016]",0.070716793,0.035649586,0.024048686,"[0.07071679309010506, 0.035649585723877, 0.024048686027526855]",90.10123257,104.5400377,14.43880516,0.459940055,gazebo_long_axis_parallel_180,0.338196544,-0.570002392,-0.54,0.005,-0.565002392,0.598230038,-0.000392783,0.599393364,5.12E-05,0.001163327,0.000443972,0.082353634,0.029483351,0.007146065,0.017251307,0.008459254,6,633,633,live_trial_x06_R2_20260803_015935_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x06_R2_20260803_015935_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x06_R2_20260803_015935_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x06_R2_20260803_015935_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,51.63583565,0.847744942,0.058089256,43.09447312,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x06_R2_20260803_015935_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.5999999994132121, 3.8218256074569877e-10, 0.3424998038477318]","[0.5642214209876468, 0.008964231323960264, 0.4023648417329423]",green_rectangular_prism,0.036327269,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,2.171380281,0.051324368,28.12312961,43.09447312,1,11,moveit_wrapper_v1,2026/8/3 2:00,0.059962764,"[0.5826996357552271, -0.005881031510865968]","[-0.01669372849565287, -0.0059322202714013166]",0.582699636,-0.005881032,-0.016693728,-0.00593222,0.017716428
,1785747776,x06_R3_20260803_020203_green_cuboid,pick up the green cuboid with rotated top grasp,x06_y0_yaw15,3,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.599393226,5.29E-05,-0.591837,"[0.5993932264259677, 5.2884132311083534e-05, -0.5918369999683948]",green_rectangular_prism,0.6,3.19E-10,0.342499804,14.99997778,"[0.5999999996686867, 3.18503003784549e-10, """"]","[0.5999999996686867, 3.18503003784549e-10, 0.3424998038477318]",gazebo_world_xy_only,base,,,104.9999778,14.99997778,104.9999778,104.54019,0.000609073,0.000609073,0.599393226,5.29E-05,-0.56500263,"[0.5993932264259677, 5.2884132311083534e-05, -0.5650026295494445]","[0.5973936796655945, 0.0010435440948046455, -0.4380161326882756]",0.070716795,0.035648882,0.024048567,"[0.07071679458022118, 0.035648882389068604, 0.024048566818237305]",90.10139708,104.54019,14.43879296,0.459787747,gazebo_long_axis_parallel_180,0.338196544,-0.57000263,-0.54,0.005,-0.56500263,0.598226915,-0.000382321,0.599393226,5.29E-05,0.001166312,0.000435205,0.082353698,0.029483769,0.007143845,0.017252765,0.008459354,6,633,633,live_trial_x06_R3_20260803_020203_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x06_R3_20260803_020203_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x06_R3_20260803_020203_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x06_R3_20260803_020203_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,51.78013206,1.122653246,0.020835876,44.23788214,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x06_R3_20260803_020203_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.5999999996686867, 3.18503003784549e-10, 0.3424998038477318]","[0.5693538138859005, -0.005347668903537376, 0.40182449179295615]",green_rectangular_prism,0.030531658,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.406990051,0.033087015,29.978966,44.23788214,1,11,moveit_wrapper_v1,2026/8/3 2:02,0.059310773,"[0.5820446261062324, -0.013123944161632137]","[-0.017348600319735286, -0.01317682829394322]",0.582044626,-0.013123944,-0.0173486,-0.013176828,0.021785379
,1785747938,x06_R4_20260803_020445_green_cuboid,pick up the green cuboid with rotated top grasp,x06_y0_yaw15,4,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.599410765,3.07E-05,-0.591901866,"[0.5994107648451337, 3.0700872491988204e-05, -0.5919018661827656]",green_rectangular_prism,0.6,3.22E-10,0.342499804,14.99997778,"[0.59999999965544, 3.2180485760776617e-10, """"]","[0.59999999965544, 3.2180485760776617e-10, 0.3424998038477318]",gazebo_world_xy_only,base,,,104.9999778,14.99997778,104.9999778,104.442687,0.000590034,0.000590034,0.599410765,3.07E-05,-0.565002576,"[0.5994107648451337, 3.0700872491988204e-05, -0.5650025760107461]","[0.5974112180847605, 0.0010213608349855501, -0.43801607914957724]",0.070717328,0.035694015,0.024048567,"[0.07071732804179191, 0.035694015026092485, 0.024048566818237305]",90.08940339,104.442687,14.35328359,0.557290797,gazebo_long_axis_parallel_180,0.338196544,-0.570002576,-0.54,0.005,-0.565002576,0.598195167,-0.00066767,0.599410765,3.07E-05,0.001215598,0.000698371,0.082124818,0.029635525,0.007171881,0.01715992,0.008457046,6,633,633,live_trial_x06_R4_20260803_020445_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x06_R4_20260803_020445_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x06_R4_20260803_020445_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x06_R4_20260803_020445_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,52.10969615,1.000242233,0.038182735,45.31098342,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x06_R4_20260803_020445_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.59999999965544, 3.2180485760776617e-10, 0.3424998038477318]","[0.584732187453222, -0.003681521822511477, 0.4000979560099394]",green_rectangular_prism,0.01514111,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.093845844,0.031724215,30.10484385,45.31098342,1,11,moveit_wrapper_v1,2026/8/3 2:05,0.057593384,"[0.5947986223389622, -0.011755165169557977]","[-0.004612142506171479, -0.011785866042049965]",0.594798622,-0.011755165,-0.004612143,-0.011785866,0.012656164
,1785764932,x055_R1_20260803_064757_green_cuboid,pick up the green cuboid with rotated top grasp,x055_y-0.15_yaw15,1,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.548716033,-0.147037985,-0.59274183,"[0.5487160328597592, -0.14703798520633538, -0.5927418296314079]",green_rectangular_prism,0.549999999,-0.15,0.342499804,14.99997778,"[0.5499999994333056, -0.14999999962246174, """"]","[0.5499999994333056, -0.14999999962246174, 0.3424998038477318]",gazebo_world_xy_only,base,,,104.9999778,14.99997778,104.9999778,103.9793225,0.003228328,0.003228328,0.548716033,-0.147037985,-0.565002374,"[0.5487160328597592, -0.14703798520633538, -0.565002374148559]","[0.5467164860993861, -0.1460473252438418, -0.43801587728739017]",0.073944749,0.035274053,0.025679374,"[0.07394474893808364, 0.035274052619934104, 0.025679373741149814]",90.10132244,103.9793225,13.87800008,1.020655267,gazebo_long_axis_parallel_180,0.338196544,-0.570002374,-0.54,0.005,-0.565002374,0.547629512,-0.146278312,0.548716033,-0.147037985,0.001086521,-0.000759674,0.083635762,0.030361954,0.006911924,0.016957467,0.00824506,7,705,705,live_trial_x055_R1_20260803_064757_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x055_R1_20260803_064757_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x055_R1_20260803_064757_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x055_R1_20260803_064757_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,53.90301704,0.656264067,0.063413858,46.62672687,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x055_R1_20260803_064757_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.5499999994333056, -0.14999999962246174, 0.3424998038477318]","[0.5595723360929162, -0.14992107533004995, 0.3757953846724202]",green_rectangular_prism,0.011261543,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.023251534,0.033793449,32.76254201,46.62672687,1,11,moveit_wrapper_v1,2026/8/3 6:48,0.033316993,"[0.5424757646136665, -0.13066594831570064]","[-0.006240268246092695, 0.01637203689063474]",0.542475765,-0.130665948,-0.006240268,0.016372037,0.017520974
,1785765933,x055_R2_20260803_070437_green_cuboid,pick up the green cuboid with rotated top grasp,x055_y-0.15_yaw15,2,full,green_cuboid,rectangular_prism,rectangular_prism,,FALSE,success,,,,cuboid_top_yaw_grasp,0.737218889,language_then_geometry,grasp,0.9921875,0.737218889,0.9921875,0.737218889,"[{""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.9921875000000001, ""geometry_score"": 0.7372188891130648}]",,,LangSAM+depth_pointcloud,head_camera,0.548799651,-0.14692214,-0.592792708,"[0.5487996509124659, -0.1469221402149756, -0.5927927083077703]",green_rectangular_prism,0.55,-0.15,0.342499804,14.99997778,"[0.5499999996562484, -0.14999999967819744, """"]","[0.5499999996562484, -0.14999999967819744, 0.3424998038477318]",gazebo_world_xy_only,base,,,104.9999778,14.99997778,104.9999778,104.0135253,0.003303643,0.003303643,0.548799651,-0.14692214,-0.565002506,"[0.5487996509124659, -0.1469221402149756, -0.5650025058556905]","[0.5468001041520927, -0.14593148025248204, -0.4380160089945216]",0.073953666,0.035289633,0.02582159,"[0.07395366579294205, 0.035289633274078414, 0.025821590423583896]",90.11547708,104.0135253,13.89804823,0.986452465,gazebo_long_axis_parallel_180,0.338196544,-0.570002506,-0.54,0.005,-0.565002506,0.547674527,-0.146555575,0.548799651,-0.14692214,0.001125124,-0.000366566,0.083461981,0.030542364,0.006901263,0.017030663,0.008247887,7,705,705,live_trial_x055_R2_20260803_070437_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x055_R2_20260803_070437_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_x055_R2_20260803_070437_green_cuboid,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/icp_x055_R2_20260803_070437_green_cuboid,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,TRUE,TRUE,,55.12711072,1.337222815,0.021523714,45.54419422,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_x055_R2_20260803_070437_green_cuboid.json,,TRUE,TRUE,TRUE,,,,,,rectangular_prism,green_cuboid,"[0.03, 0.1, 0.035]","["""", """", """"]",TRUE,"[0.5499999996562484, -0.14999999967819744, 0.3424998038477318]","[0.5452393203456469, -0.15066409215244866, 0.39379131257983574]",green_rectangular_prism,0.005170359,,,accepted_with_lift_delta,,gazebo_model_states,FALSE,,,standard_replay,1.43125701,0.045428991,30.34505439,45.54419422,1,11,moveit_wrapper_v1,2026/8/3 7:05,0.051291442,"[0.5409541040314068, -0.13956920265259382]","[-0.007845546881059096, 0.007352937562381784]",0.540954104,-0.139569203,-0.007845547,0.007352938,0.010752595
