timestamp,unix_time,trial_id,query,condition_id,repeat_id,method_variant,experiment_phase,pipeline_build_marker,perception_build_marker,perception_strict_pointcloud,perception_pointcloud_topic,executor_build_marker,top_grasp_transition_offset_m_active,top_grasp_vertical_lift_m_active,top_mouth_xy_tolerance_m_active,object_label,object_shape,target_shape,trial_note,dry_run,outcome,success,task_success,postcheck_success,postcheck_mode,post_grasp_absolute_z_check_used,reason,failure_stage,failure_reason,failure_category,retrieved_demo_id,retrieved_demo_recording_date,retrieved_demo_format,retrieved_demo_sha256,retrieval_score,retrieval_mode,retrieval_task_type_filter,retrieval_language_score,retrieval_geometry_score,language_score,geometry_score,retrieval_candidates,expected_demo_id,retrieval_correct,requested_x,requested_y,requested_z,requested_yaw_deg,requested_object_shape,requested_object_label,requested_object_size,requested_position_xyz,perception_method,pose_source_frame,object_base_x,object_base_y,object_base_z,target_est_xyz,gazebo_model_name,gazebo_pose_found,gazebo_x,gazebo_y,gazebo_z,gazebo_yaw_deg,initial_object_xyz,final_object_xyz,final_object_model_name,final_target_error_xy_m,final_lift_delta_m,post_lift_object_shift_xy_m,object_retained_after_lift,post_grasp_min_lift_delta_m_active,post_grasp_max_xy_shift_m_active,final_relation_error_xy_m,insert_depth_m,postcheck_reason,target_gt_xyz,target_gt_world_xyz,target_gt_frame,target_est_frame,target_error_z_m,target_error_xyz_m,target_yaw_gt_deg,target_yaw_gt_raw_deg,target_yaw_gt_long_axis_deg,target_yaw_est_deg,position_xy_error_m,requested_position_xy_error_m,target_error_xy_m,target_error_source,grasp_x,grasp_y,grasp_z,grasp_xyz,bottleneck_xyz,estimated_size_x,estimated_size_y,estimated_size_z,target_size_xyz,demo_yaw_deg,live_yaw_deg,delta_yaw_deg,yaw_error_deg,yaw_error_method,grasp_z_mapping_method,demo_top_z,live_top_z,demo_grasp_z,demo_clearance_above_top,mapped_grasp_z,obb_old_x,obb_old_y,obb_center_x,obb_center_y,obb_correction_dx,obb_correction_dy,obb_extent_long,obb_extent_short,icp_median_error_m,icp_p90_error_m,icp_mean_error_m,icp_iterations,mask_pixels,pointcloud_points,live_scene_package,live_scene_package_dir,scene_package_path,icp_output_dir,task_type,place_mode,place_x,place_y,place_z,place_or_insert_xyz,place_direction,place_resolution_method,place_resolution_confidence,place_offset_xy,replay_used,replay_type,used_recovery_logic,replay_recovery_progress,replay_recovery_stage,execution_variant,bottleneck_alignment_attempted,bottleneck_alignment_success,bottleneck_descent_attempted,bottleneck_descent_success,replay_to_close_attempted,replay_to_close_success,gripper_close_attempted,gripper_close_command_success,lift_attempted,lift_success,demo_bottleneck_hand_offset_xy,demo_bottleneck_mouth_offset_xy,demo_object_mouth_offset_xy,demo_tcp_to_mouth_offset_xy,mapped_bottleneck_hand_xy,mapped_bottleneck_mouth_target_xy,mapped_object_mouth_target_xy,transition_target_hand_xyz,transition_actual_hand_xyz,transition_actual_mouth_xy,transition_anchor_error_before_xy_m,transition_anchor_error_xy_m,bottleneck_actual_hand_xyz,bottleneck_actual_mouth_xy,bottleneck_anchor_error_xy_m,bottleneck_anchor_gate_passed,bottleneck_anchor_gate_threshold_m,demo_bottleneck_top_offset_z,live_predicted_bottleneck_z,live_actual_bottleneck_z,live_bottleneck_z_error_m,replay_chunk_size_active,replay_min_chunk_size_active,replay_min_fraction_active,adaptive_segmented_replay_active,adaptive_replay_split_count,adaptive_replay_leaf_count,adaptive_replay_progress,before_close_planned_hand_xyz,before_close_actual_hand_xyz,before_close_hand_tracking_error_xyz_m,preclose_object_xyz,preclose_object_shift_xy_m,preclose_object_to_target_error_xy_m,before_close_mouth_to_object_error_x_m,before_close_mouth_to_object_error_y_m,before_close_mouth_to_object_error_xy_m,postclose_object_xyz,close_object_shift_xy_m,post_lift_object_xyz,before_close_mouth_center_xy,before_close_mouth_center_xyz,before_close_mouth_error_xy,before_close_mouth_x,before_close_mouth_y,before_close_mouth_z,before_close_mouth_error_x_m,before_close_mouth_error_y_m,before_close_mouth_error_xy_m,before_close_live_top_z,before_close_mouth_to_live_top_z_m,before_close_mouth_to_object_error_z_m,release_index,planning_success,execution_success,manual_success_label,total_time_s,perception_time_s,retrieval_time_s,alignment_time_s,planning_time_s,robot_execution_time_s,execution_wall_time_s,planning_call_count,robot_execution_call_count,timing_source,execution_time_s,rollout_path,timestamp
,1787466902,top_R1_20260822_233404_green_cylinder,pick up the green cylinder,top_x075_y0_cylinder,1,full,validation,2026-08-20_top_grasp_normal_replay_v26,2026-08-20_mt3_perception_strict_pointcloud_v24,TRUE,/io/internal_camera/head_camera/depth/points,2026-08-20_top_grasp_normal_replay_v26,0.1,0.06,0.003,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,TRUE,TRUE,relative_lift_retention_v23,FALSE,,,,,cube_top_grasp_center,2026/7/31 1:26,mt3_recorded_v2,bf39be7f38a9d21e20077ac4ee008d050868b71ca0a1999d8449cff4a505c5a6,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",cube_top_grasp_center,TRUE,0.75,0,0.325,,cylinder,green_cylinder,"[0.045, 0.045, 0.045]","[0.75, 0.0, 0.325]",LangSAM+depth_pointcloud,head_camera,0.742713762,-0.001468477,-0.577540503,"[0.7427137620475137, -0.0014684766830817438, -0.5775405033868907]",green_short_cylinder,TRUE,0.749989191,-7.52E-06,0.36000081,-0.03299256,"[0.7499891914725233, -7.522300892154055e-06, 0.3600008098314233]","[0.7263950162685466, 0.014042109992261728, 0.41522330618601416]",green_short_cylinder,0.022513529,0.055222732,0.027460145,TRUE,0.03,0.12,,,accepted_with_relative_lift_retention,"[0.7499891914725233, -7.522300892154055e-06, """"]","[0.7499891914725233, -7.522300892154055e-06, 0.3600008098314233]",gazebo_world_xy_only,base,,,-0.03299256,-0.03299256,-0.03299256,,0.007420664,0.007432744,0.007420664,gazebo_model_states,0.759679818,-0.01178219,-0.46552226,"[0.7596798183408905, -0.011782190223678702, -0.46552225981111056]","[0.7408222930804111, -0.0021313828886936233, -0.38496555581088554]",0.035480059,0.033360067,0.067842415,"[0.03548005876057603, 0.03336006740306033, 0.06784241492444232]",,,,,gazebo_raw_parallel_180,pointcloud_top_surface_demo_clearance,-0.535,-0.535001625,-0.465520635,0.069479365,-0.46552226,,,,,,,,,0.005572267,0.014429728,0.006850419,40,393,393,live_trial_top_R1_20260822_233404_green_cylinder,demo_library/scene_packages/live_trial_top_R1_20260822_233404_green_cylinder,demo_library/scene_packages/live_trial_top_R1_20260822_233404_green_cylinder,demo_library/scene_packages/icp_top_R1_20260822_233404_green_cylinder,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_relative_anchor_replay_to_close_vertical_lift_v2,FALSE,,,demo_relative_transition_anchor_locked_xy_adaptive_segmented_full_replay_vertical_lift_v26_normal_timing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"[-0.001891468967102572, -0.0006629062056118795]","[0.0015639545950668632, 0.0013851726730633729]","[0.0015639545950668632, 0.0013851726730633729]","[0.0026947547053685073, 0.00019140704431061528]","[0.7408222930804111, -0.0021313828886936233]","[0.7442777166425806, -8.330401001837087e-05]","[0.7442777166425806, -8.330401001837087e-05]","[0.7408222930804111, -0.0021313828886936233, -0.28496555581088556]","[0.7379733482618344, 0.005837136853672389, -0.2855749098732125]","[0.7436708621539152, 0.0004011003341262698]",0.005311708,0.000776479,"[0.7371203794370713, 0.005591576424423768, -0.3855791120702637]","[0.7426350407355895, -0.00012271482686233154]",0.001643149,TRUE,0.006,0.150037137,-0.359660951,-0.384965556,-0.025304604,12,1,0.999,TRUE,0,8,1,"[0.738761223143174, 0.005634351500656477, -0.44022008266679297]","[0.7394807985773039, 0.005348914201723812, -0.4397353871678317]",0.000913342,"[0.7466900705433508, 3.096379017421549e-05, 0.3599983345608511]",0.003299345,0.00424963,-0.003754759,0.005386378,0.006565918,"[0.7466603185721804, -0.001377781200005608, 0.359999952412618]",0.001409059,"[0.7261970492553077, 0.014177409997512061, 0.4150858275000032]","[0.7428724657907382, 0.005497854109929909]","[0.7428724657907382, 0.005497854109929909, -0.5746256324269887]","[0.00015870374322446423, 0.006966330793011653]",0.742872466,0.005497854,-0.574625632,0.000158704,0.006966331,0.006968138,-0.509698088,-0.064927544,-0.934582949,,TRUE,TRUE,,57.3989985,0.631663561,0.348828793,1.325413465,0.067374706,32.78046131,48.29556036,1,16,moveit_wrapper_v1,48.29556036,demo_library/rollout_trajectories/rollout_top_R1_20260822_233404_green_cylinder.json,
,1787467086,top_R2_20260822_233711_green_cylinder,pick up the green cylinder,top_x075_y0_cylinder,2,full,validation,2026-08-20_top_grasp_normal_replay_v26,2026-08-20_mt3_perception_strict_pointcloud_v24,TRUE,/io/internal_camera/head_camera/depth/points,2026-08-20_top_grasp_normal_replay_v26,0.1,0.06,0.003,green_cylinder,cylinder,cylinder,,FALSE,failed,FALSE,FALSE,FALSE,relative_lift_retention_v23,FALSE,抓取后目标物体相对抬升不足,grasp_verification,抓取后目标物体相对抬升不足,grasp_failure,cube_top_grasp_center,2026/7/31 1:26,mt3_recorded_v2,bf39be7f38a9d21e20077ac4ee008d050868b71ca0a1999d8449cff4a505c5a6,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",cube_top_grasp_center,TRUE,0.75,0,0.325,,cylinder,green_cylinder,"[0.045, 0.045, 0.045]","[0.75, 0.0, 0.325]",LangSAM+depth_pointcloud,head_camera,0.74256218,-0.001881456,-0.577780921,"[0.7425621799336614, -0.0018814559154437477, -0.5777809207294997]",green_short_cylinder,TRUE,0.749985513,-9.18E-06,0.359998327,-0.003357809,"[0.7499855125607731, -9.183525790177622e-06, 0.35999832718882685]","[0.7299352742246829, 0.007683707048997305, 0.37784409558380466]",green_short_cylinder,0.016585106,0.017754042,0.022342242,FALSE,0.03,0.12,,,抓取后目标物体相对抬升不足,"[0.7499855125607731, -9.183525790177622e-06, """"]","[0.7499855125607731, -9.183525790177622e-06, 0.35999832718882685]",gazebo_world_xy_only,base,,,-0.003357809,-0.003357809,-0.003357809,,0.0076558,0.007672095,0.0076558,gazebo_model_states,0.759528236,-0.012195169,-0.465521803,"[0.7595282362270381, -0.012195169456040706, -0.465521802992593]","[0.7406707109665588, -0.002544362121055627, -0.38496509899236797]",0.035521832,0.03336071,0.065834401,"[0.03552183191465608, 0.03336071047624806, 0.06583440083460124]",,,,,gazebo_raw_parallel_180,pointcloud_top_surface_demo_clearance,-0.535,-0.535001168,-0.465520635,0.069479365,-0.465521803,,,,,,,,,0.005457299,0.014462987,0.006802877,40,393,393,live_trial_top_R2_20260822_233711_green_cylinder,demo_library/scene_packages/live_trial_top_R2_20260822_233711_green_cylinder,demo_library/scene_packages/live_trial_top_R2_20260822_233711_green_cylinder,demo_library/scene_packages/icp_top_R2_20260822_233711_green_cylinder,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_relative_anchor_replay_to_close_vertical_lift_v2,FALSE,,,demo_relative_transition_anchor_locked_xy_adaptive_segmented_full_replay_vertical_lift_v26_normal_timing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"[-0.001891468967102572, -0.0006629062056118795]","[0.0015639545950668632, 0.0013851726730633729]","[0.0015639545950668632, 0.0013851726730633729]","[0.0026947547053685073, 0.00019140704431061528]","[0.7406707109665588, -0.002544362121055627]","[0.7441261345287282, -0.0004962832423803748]","[0.7441261345287282, -0.0004962832423803748]","[0.7406707109665588, -0.002544362121055627, -0.284965098992368]","[0.7366173851628648, 0.004075175491800537, -0.28683017859083104]","[0.7453995752247375, 0.00030283878269282694]",0.00864034,0.001503412,"[0.7356270275056983, 0.004343546495845608, -0.3855752460601846]","[0.7441366816102226, 0.0005190138850686421]",0.001015352,TRUE,0.006,0.150037137,-0.361909383,-0.384965099,-0.023055716,12,1,0.999,TRUE,0,8,1,"[0.7356061474678293, 0.003326322152540277, -0.4424685140992431]","[0.7365087261710361, 0.0029052342438725034, -0.4418653230281253]",0.001164389,"[0.7487775954046618, -0.0015352434621412187, 0.36000079431501786]",0.001946259,0.00622505,-0.008790257,0.004548172,0.009897196,"[0.7486837087506814, -0.0008417947239231635, 0.36002338746228596]",0.000699776,"[0.7193615340988484, 0.007598547261327468, 0.37922268688729116]","[0.7399437997026637, 0.003054766190013533]","[0.7399437997026637, 0.003054766190013533, -0.5767657310496431]","[-0.0026183802309976967, 0.004936222105457281]",0.7399438,0.003054766,-0.576765731,-0.00261838,0.004936222,0.005587683,-0.51194652,-0.064819211,-0.936739448,,TRUE,TRUE,,54.36527419,0.662143707,0.027001143,1.578011513,0.038961411,31.44774842,46.28288722,1,15,moveit_wrapper_v1,46.28288722,demo_library/rollout_trajectories/rollout_top_R2_20260822_233711_green_cylinder.json,
,1787467280,top_R3_20260822_234023_green_cylinder,pick up the green cylinder,top_x075_y0_cylinder,3,full,validation,2026-08-20_top_grasp_normal_replay_v26,2026-08-20_mt3_perception_strict_pointcloud_v24,TRUE,/io/internal_camera/head_camera/depth/points,2026-08-20_top_grasp_normal_replay_v26,0.1,0.06,0.003,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,TRUE,TRUE,relative_lift_retention_v23,FALSE,,,,,cube_top_grasp_center,2026/7/31 1:26,mt3_recorded_v2,bf39be7f38a9d21e20077ac4ee008d050868b71ca0a1999d8449cff4a505c5a6,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",cube_top_grasp_center,TRUE,0.75,0,0.325,,cylinder,green_cylinder,"[0.045, 0.045, 0.045]","[0.75, 0.0, 0.325]",LangSAM+depth_pointcloud,head_camera,0.742713339,-0.00146512,-0.577540516,"[0.742713339054338, -0.0014651195960919392, -0.5775405160641405]",green_short_cylinder,TRUE,0.749990388,-7.17E-06,0.360000993,-0.003161878,"[0.7499903880858273, -7.168713703658458e-06, 0.36000099276146674]","[0.7351046250534778, 0.012456646557603701, 0.415233658727856]",green_short_cylinder,0.015864773,0.055232799,0.019414391,TRUE,0.03,0.12,,,accepted_with_relative_lift_retention,"[0.7499903880858273, -7.168713703658458e-06, """"]","[0.7499903880858273, -7.168713703658458e-06, 0.36000099276146674]",gazebo_world_xy_only,base,,,-0.003161878,-0.003161878,-0.003161878,,0.007421662,0.007432496,0.007421662,gazebo_model_states,0.759679395,-0.011778833,-0.465522376,"[0.7596793953477148, -0.011778833136688897, -0.465522376085765]","[0.7408218700872354, -0.0021280258017038188, -0.38496567208554]",0.035483335,0.033360048,0.067837505,"[0.03548333515354307, 0.033360047556027284, 0.0678375047663542]",,,,,gazebo_raw_parallel_180,pointcloud_top_surface_demo_clearance,-0.535,-0.535001741,-0.465520635,0.069479365,-0.465522376,,,,,,,,,0.005583296,0.014410352,0.006856803,40,393,393,live_trial_top_R3_20260822_234023_green_cylinder,demo_library/scene_packages/live_trial_top_R3_20260822_234023_green_cylinder,demo_library/scene_packages/live_trial_top_R3_20260822_234023_green_cylinder,demo_library/scene_packages/icp_top_R3_20260822_234023_green_cylinder,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_relative_anchor_replay_to_close_vertical_lift_v2,FALSE,,,demo_relative_transition_anchor_locked_xy_adaptive_segmented_full_replay_vertical_lift_v26_normal_timing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"[-0.001891468967102572, -0.0006629062056118795]","[0.0015639545950668632, 0.0013851726730633729]","[0.0015639545950668632, 0.0013851726730633729]","[0.0026947547053685073, 0.00019140704431061528]","[0.7408218700872354, -0.0021280258017038188]","[0.7442772936494049, -7.994692302856635e-05]","[0.7442772936494049, -7.994692302856635e-05]","[0.7408218700872354, -0.0021280258017038188, -0.28496567208554]","[0.7445521953042948, 0.0027608632958108096, -0.2840876892649904]","[0.7413396114142956, -0.0005717460309096686]",0.00299627,0.002978564,"[0.7439735312896967, 0.002458200846724386, -0.385366064588177]","[0.7406110513620809, -0.001070333287136807]",0.003797657,TRUE,0.006,0.150037137,-0.359665874,-0.384965672,-0.025299798,12,1,0.999,TRUE,0,8,1,"[0.7476344614154132, 0.0034491428321619076, -0.4402250055021309]","[0.7487073220775337, 0.002990726278646527, -0.43945739973834747]",0.001396565,"[0.755981923288848, -0.001097402199116759, 0.3599997397601379]",0.006089918,0.013273679,-0.003697298,0.004139226,0.005550063,"[0.7559991896958485, -0.0022473295814798818, 0.3599998849395199]",0.001150057,"[0.7348324726214059, 0.012687687104907546, 0.4150411834097163]","[0.7521872957854372, 0.003147290831405525]","[0.7521872957854372, 0.003147290831405525, -0.5743454546206174]","[0.009473956731099187, 0.004612410427497464]",0.752187296,0.003147291,-0.574345455,0.009473957,0.00461241,0.010537086,-0.509703011,-0.064642443,-0.934281292,,TRUE,TRUE,,56.5346241,1.015434504,0.048633099,1.389112234,0.048889637,33.64116597,48.81362629,1,15,moveit_wrapper_v1,48.81362629,demo_library/rollout_trajectories/rollout_top_R3_20260822_234023_green_cylinder.json,
,1787467454,top_R4_20260822_234320_green_cylinder,pick up the green cylinder,top_x075_y0_cylinder,4,full,validation,2026-08-20_top_grasp_normal_replay_v26,2026-08-20_mt3_perception_strict_pointcloud_v24,TRUE,/io/internal_camera/head_camera/depth/points,2026-08-20_top_grasp_normal_replay_v26,0.1,0.06,0.003,green_cylinder,cylinder,cylinder,,FALSE,failed,FALSE,FALSE,FALSE,relative_lift_retention_v23,FALSE,抓取后目标物体相对抬升不足,grasp_verification,抓取后目标物体相对抬升不足,grasp_failure,cube_top_grasp_center,2026/7/31 1:26,mt3_recorded_v2,bf39be7f38a9d21e20077ac4ee008d050868b71ca0a1999d8449cff4a505c5a6,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",cube_top_grasp_center,TRUE,0.75,0,0.325,,cylinder,green_cylinder,"[0.045, 0.045, 0.045]","[0.75, 0.0, 0.325]",LangSAM+depth_pointcloud,head_camera,0.742715998,-0.001465553,-0.577540983,"[0.742715998163102, -0.0014655525284566653, -0.5775409833476374]",green_short_cylinder,TRUE,0.749990388,-7.17E-06,0.360000993,-0.003150425,"[0.7499903880766235, -7.168771387477223e-06, 0.3600009927614689]","[0.7164455835251647, 0.006471832481246029, 0.3827772984996302]",green_short_cylinder,0.027008553,0.022768471,0.03371795,FALSE,0.03,0.12,,,抓取后目标物体相对抬升不足,"[0.7499903880766235, -7.168771387477223e-06, """"]","[0.7499903880766235, -7.168771387477223e-06, 0.3600009927614689]",gazebo_world_xy_only,base,,,-0.003150425,-0.003150425,-0.003150425,,0.00741914,0.007429975,0.00741914,gazebo_model_states,0.759682054,-0.011779266,-0.46552456,"[0.7596820544564787, -0.011779266069053624, -0.4655245601868632]","[0.7408245291959994, -0.002128458734068545, -0.3849678561866382]",0.035485668,0.033360032,0.06783523,"[0.03548566767868022, 0.03336003154546914, 0.06783522969022615]",,,,,gazebo_raw_parallel_180,pointcloud_top_surface_demo_clearance,-0.535,-0.535003926,-0.465520635,0.069479365,-0.46552456,,,,,,,,,0.005584612,0.014470524,0.00685352,40,393,393,live_trial_top_R4_20260822_234320_green_cylinder,demo_library/scene_packages/live_trial_top_R4_20260822_234320_green_cylinder,demo_library/scene_packages/live_trial_top_R4_20260822_234320_green_cylinder,demo_library/scene_packages/icp_top_R4_20260822_234320_green_cylinder,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_relative_anchor_replay_to_close_vertical_lift_v2,FALSE,,,demo_relative_transition_anchor_locked_xy_adaptive_segmented_full_replay_vertical_lift_v26_normal_timing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"[-0.001891468967102572, -0.0006629062056118795]","[0.0015639545950668632, 0.0013851726730633729]","[0.0015639545950668632, 0.0013851726730633729]","[0.0026947547053685073, 0.00019140704431061528]","[0.7408245291959994, -0.002128458734068545]","[0.7442799527581688, -8.037985539329244e-05]","[0.7442799527581688, -8.037985539329244e-05]","[0.7408245291959994, -0.002128458734068545, -0.2849678561866382]","[0.736768497716358, 0.0011097995600725331, -0.2904688698865154]","[0.7452785426638218, 4.4438726773288195e-05]",0.000988942,0.001006361,"[0.7360157539575297, 0.0007823629886481429, -0.3854644212652623]","[0.7443393581375173, -0.0004920410684803103]",0.000415925,TRUE,0.006,0.150037137,-0.359668617,-0.384967856,-0.02529924,12,1,0.999,TRUE,0,8,1,"[0.7359576422824925, 0.001196320271108978, -0.44022774786175584]","[0.7366427716463257, 0.0007459173019123017, -0.43975607262237265]",0.000945908,"[0.7510811911581673, -0.00521081090126291, 0.35999980468812853]",0.005316742,0.009165338,-0.011048274,0.006003502,0.012574037,"[0.7510537409042986, -0.0059698368551342786, 0.36000002641640527]",0.000759522,"[0.7169866151670695, 0.006739734002107359, 0.38245548067962865]","[0.7399950468558274, 0.0008736581437509411]","[0.7399950468558274, 0.0008736581437509411, -0.5746644859411517]","[-0.002720951307274566, 0.0023392106722076064]",0.739995047,0.000873658,-0.574664486,-0.002720951,0.002339211,0.003588242,-0.509705754,-0.064958732,-0.934638896,,TRUE,TRUE,,54.13509226,0.889468908,0.050314188,1.529737234,0.029971361,31.09532452,46.12723184,1,15,moveit_wrapper_v1,46.12723184,demo_library/rollout_trajectories/rollout_top_R4_20260822_234320_green_cylinder.json,
