timestamp,unix_time,trial_id,query,condition_id,repeat_id,method_variant,object_label,object_shape,target_shape,trial_note,dry_run,outcome,success,reason,failure_stage,failure_reason,failure_category,retrieved_demo_id,retrieval_score,retrieval_mode,retrieval_task_type_filter,retrieval_language_score,retrieval_geometry_score,language_score,geometry_score,retrieval_candidates,expected_demo_id,retrieval_correct,requested_x,requested_y,requested_z,requested_yaw_deg,requested_object_shape,requested_object_label,requested_object_size,requested_position_xyz,perception_method,pose_source_frame,object_base_x,object_base_y,object_base_z,target_est_xyz,gazebo_model_name,gazebo_pose_found,gazebo_x,gazebo_y,gazebo_z,gazebo_yaw_deg,target_gt_xyz,target_gt_world_xyz,target_gt_frame,target_est_frame,target_error_z_m,target_error_xyz_m,target_yaw_gt_deg,target_yaw_gt_raw_deg,target_yaw_gt_long_axis_deg,target_yaw_est_deg,position_xy_error_m,requested_position_xy_error_m,target_error_xy_m,target_error_source,grasp_x,grasp_y,grasp_z,grasp_xyz,bottleneck_xyz,estimated_size_x,estimated_size_y,estimated_size_z,target_size_xyz,demo_yaw_deg,live_yaw_deg,delta_yaw_deg,yaw_error_deg,yaw_error_method,demo_top_z,live_top_z,demo_grasp_z,demo_clearance_above_top,mapped_grasp_z,obb_old_x,obb_old_y,obb_center_x,obb_center_y,obb_correction_dx,obb_correction_dy,obb_extent_long,obb_extent_short,icp_median_error_m,icp_p90_error_m,icp_mean_error_m,icp_iterations,mask_pixels,pointcloud_points,live_scene_package,live_scene_package_dir,scene_package_path,icp_output_dir,task_type,place_mode,place_x,place_y,place_z,place_or_insert_xyz,place_direction,place_resolution_method,place_resolution_confidence,place_offset_xy,replay_used,replay_type,used_recovery_logic,replay_recovery_progress,replay_recovery_stage,execution_variant,release_index,planning_success,execution_success,manual_success_label,total_time_s,perception_time_s,retrieval_time_s,alignment_time_s,planning_time_s,robot_execution_time_s,execution_wall_time_s,planning_call_count,robot_execution_call_count,timing_source,execution_time_s,rollout_path,log_timestamp,task_success,postcheck_success,initial_object_xyz,final_object_xyz,final_object_model_name,final_target_error_xy_m,final_relation_error_xy_m,insert_depth_m,postcheck_reason,timestamp
,1785657906,top_RNA_20260802_010410_green_sphere,pick up the green sphere,top_x065_y010_sphere,,top_lift_after_close,green_sphere,sphere,sphere,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.65,0.1,,,sphere,green_sphere,"[0.055, 0.055, 0.055]","[0.65, 0.1, """"]",LangSAM+depth_pointcloud,head_camera,0.640305342,0.09830934,-0.574780064,"[0.6403053416108689, 0.09830934042302483, -0.5747800642275692]",green_sphere,TRUE,0.65,0.1,0.35249951,0,"[0.65, 0.1, """"]","[0.65, 0.1, 0.3524995097306598]",gazebo_world_xy_only,base,,,0,0,0,,0.009840972,0.009840972,0.009840972,gazebo_model_states,0.657271398,0.087995627,-0.460300699,"[0.6572713979042457, 0.08799562688242787, -0.4603006988471365]","[0.6384138726437664, 0.09764643421741295, -0.37974399484691146]",0.055,0.055,0.055,"[0.055, 0.055, 0.055]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,377,377,live_trial_top_RNA_20260802_010410_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_010410_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_010410_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,top_grasp_replay_to_close_then_direct_lift,,TRUE,TRUE,,55.37690473,0.730575323,0.094884396,0.162150383,0.041642189,33.07834888,49.28158331,1,18,moveit_wrapper_v1,49.28158331,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_010410_green_sphere.json,,TRUE,TRUE,"[0.65, 0.1, 0.3524995097306598]","[0.6327771057804753, 0.09925839621233595, 0.42625093693757765]",green_sphere,0.007587772,,,accepted_with_z_margin,2026/8/2 1:05
,1785658063,top_RNA_20260802_010648_green_sphere,pick up the green sphere,top_x065_y010_sphere,,top_lift_after_close,green_sphere,sphere,sphere,,FALSE,failed,FALSE,抓取后目标物体未被有效抬起或发生倾倒,grasp_verification,抓取后目标物体未被有效抬起或发生倾倒,grasp_failure,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.65,0.1,,,sphere,green_sphere,"[0.055, 0.055, 0.055]","[0.65, 0.1, """"]",LangSAM+depth_pointcloud,head_camera,0.64028583,0.097869173,-0.575410115,"[0.6402858299060517, 0.09786917283348397, -0.5754101154409307]",green_sphere,TRUE,0.65,0.1,0.35249951,0,"[0.65, 0.1, """"]","[0.65, 0.1, 0.3524995097306598]",gazebo_world_xy_only,base,,,0,0,0,,0.009945126,0.009945126,0.009945126,gazebo_model_states,0.657251886,0.087555459,-0.46093075,"[0.6572518861994284, 0.08755545929288701, -0.46093075006049794]","[0.6383943609389491, 0.09720626662787209, -0.3803740460602729]",0.055,0.055,0.055,"[0.055, 0.055, 0.055]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,377,377,live_trial_top_RNA_20260802_010648_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_010648_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_010648_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,top_grasp_replay_to_close_then_direct_lift,,TRUE,TRUE,,53.44332814,0.809003115,0.022861004,0.197857857,0.032657862,32.14838648,47.54693675,1,18,moveit_wrapper_v1,47.54693675,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_010648_green_sphere.json,,FALSE,FALSE,"[0.65, 0.1, 0.3524995097306598]","[1.1057211919641787, 3.924360781641675, 0.02749950973065981]",green_sphere,3.84932099,,,抓取后目标物体未被有效抬起或发生倾倒,2026/8/2 1:07
,1785658587,top_RNA_20260802_011522_green_sphere,pick up the green sphere,top_x065_y010_sphere,,top_lift_after_close,green_sphere,sphere,sphere,,FALSE,failed,FALSE,抓取后目标物体未被有效抬起或发生倾倒,grasp_verification,抓取后目标物体未被有效抬起或发生倾倒,grasp_failure,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.65,0.1,,,sphere,green_sphere,"[0.055, 0.055, 0.055]","[0.65, 0.1, """"]",LangSAM+depth_pointcloud,head_camera,0.739384045,-0.001481142,-0.57366537,"[0.7393840446185883, -0.0014811423974426228, -0.5736653696575573]",green_sphere,TRUE,0.75,0,0.35249951,0,"[0.75, 0.0, """"]","[0.75, 0.0, 0.3524995097306598]",gazebo_world_xy_only,base,,,0,0,0,,0.010718782,0.135232872,0.010718782,gazebo_model_states,0.756350101,-0.011794856,-0.459186004,"[0.7563501009119651, -0.011794855938039582, -0.4591860042771246]","[0.7374925756514857, -0.002144048603054502, -0.37862930027689956]",0.055,0.055,0.055,"[0.055, 0.055, 0.055]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,312,312,live_trial_top_RNA_20260802_011522_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_011522_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_011522_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,top_grasp_replay_to_close_then_direct_lift,,TRUE,TRUE,,63.47647309,0.858499527,0.062509775,0.063021183,0.04187727,41.44618869,57.77042484,1,18,moveit_wrapper_v1,57.77042484,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_011522_green_sphere.json,,FALSE,FALSE,"[0.75, 0.0, 0.3524995097306598]","[0.5622363065401262, 0.003986865678098244, 0.3524995097306598]",green_sphere,0.176319683,,,抓取后目标物体未被有效抬起或发生倾倒,2026/8/2 1:16
,1785658944,top_RNA_20260802_012118_green_sphere,pick up the green sphere,top_x065_y010_sphere,,top_lift_after_close,green_sphere,sphere,sphere,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.65,0.1,,,sphere,green_sphere,"[0.055, 0.055, 0.055]","[0.65, 0.1, """"]",LangSAM+depth_pointcloud,head_camera,0.7393839,-0.001481006,-0.573666227,"[0.7393838995866592, -0.001481006399481219, -0.5736662273733465]",green_sphere,TRUE,0.75,0,0.35249951,0,"[0.75, 0.0, """"]","[0.75, 0.0, 0.35249950972226196]",gazebo_world_xy_only,base,,,0,0,0,,0.010718907,0.135232674,0.010718907,gazebo_model_states,0.756349956,-0.01179472,-0.459186862,"[0.756349955880036, -0.011794719940078177, -0.45918686199291375]","[0.7374924306195566, -0.0021439126050930984, -0.37863015799268873]",0.055,0.055,0.055,"[0.055, 0.055, 0.055]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,312,312,live_trial_top_RNA_20260802_012118_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_012118_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_012118_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,top_grasp_replay_to_close_then_direct_lift,,TRUE,TRUE,,64.69891429,0.774347782,0.026765823,0.068910122,0.029913425,41.86279702,57.7324264,1,18,moveit_wrapper_v1,57.7324264,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_012118_green_sphere.json,,TRUE,TRUE,"[0.75, 0.0, 0.35249950972226196]","[0.7478677745098794, -0.0032134199367452767, 0.43019005682899325]",green_sphere,0.008660017,,,,2026/8/2 1:22
,1785674196,top_RNA_20260802_053534_green_cube,pick up the green cube,top_x060_y000_rectangular,1,full,green_cube,rectangular,rectangular,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.83,language_then_geometry,grasp,0.891666667,0.83,0.891666667,0.83,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.7372188891130648}]",,,0.6,0,,,rectangular,green_cube,"[0.045, 0.045, 0.045]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.594723173,-0.001299608,-0.567288164,"[0.594723172847398, -0.001299607861950405, -0.5672881644189282]",green_rectangular_prism,TRUE,0.600003225,5.41E-06,0.347498729,0.003145943,"[0.6000032247158157, 5.406891105587571e-06, """"]","[0.6000032247158157, 5.406891105587571e-06, 0.3474987291723874]",gazebo_world_xy_only,base,,,0.003145943,0.003145943,0.003145943,,0.005438935,0.005434509,0.005438935,gazebo_model_states,0.611689229,-0.011613321,-0.452808799,"[0.6116892291407747, -0.011613321402547363, -0.4528087990384954]","[0.5928317038802954, -0.0019625140675622846, -0.3722520950382704]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,481,481,live_trial_top_RNA_20260802_053534_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_053534_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_053534_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,61.37282157,0.650577307,0.146721601,0.137022018,0.038582325,36.07153654,54.8064518,1,31,moveit_wrapper_v1,54.8064518,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_053534_green_cube.json,,TRUE,TRUE,"[0.6000032247158157, 5.406891105587571e-06, 0.3474987291723874]","[0.5630349943214796, 0.009189446704226395, 0.47969513117242873]",green_rectangular_prism,0.033364171,,,,2026/8/2 5:36
,1785732317,top_RNA_20260802_214411_green_cube,pick up the green cube,top_x060_y000_rectangular,2,full,green_cube,rectangular,rectangular,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.83,language_then_geometry,grasp,0.891666667,0.83,0.891666667,0.83,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.7372188891130648}]",,,0.6,0,,,rectangular,green_cube,"[0.045, 0.045, 0.045]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.594808801,-0.001252421,-0.567151067,"[0.5948088014444818, -0.0012524209162746427, -0.5671510665447326]",green_rectangular_prism,TRUE,0.600002582,4.64E-06,0.347500063,0.002510574,"[0.600002581962022, 4.642935548233514e-06, """"]","[0.600002581962022, 4.642935548233514e-06, 0.34750006305858616]",gazebo_world_xy_only,base,,,0.002510574,0.002510574,0.002510574,,0.005343741,0.005340141,0.005343741,gazebo_model_states,0.611774858,-0.011566134,-0.452671701,"[0.6117748577378586, -0.011566134456871602, -0.45267170116429983]","[0.5929173324773792, -0.0019153271218865222, -0.3721149971640748]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,481,481,live_trial_top_RNA_20260802_214411_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_214411_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_214411_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,64.85896993,1.663759708,0.280793667,0.178190708,0.025921822,36.77983427,56.44823241,1,32,moveit_wrapper_v1,56.44823241,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_214411_green_cube.json,,TRUE,TRUE,"[0.600002581962022, 4.642935548233514e-06, 0.34750006305858616]","[0.5858198546558617, 0.0263590538875386, 0.4854003204920508]",green_rectangular_prism,0.029119645,,,,2026/8/2 21:45
,1785732475,top_RNA_20260802_214653_green_cube,pick up the green cube,top_x060_y000_rectangular,3,full,green_cube,rectangular,rectangular,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.83,language_then_geometry,grasp,0.891666667,0.83,0.891666667,0.83,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.7372188891130648}]",,,0.6,0,,,rectangular,green_cube,"[0.045, 0.045, 0.045]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.594724459,-0.001298172,-0.567289036,"[0.5947244586389374, -0.0012981723549927871, -0.5672890361912573]",green_rectangular_prism,TRUE,0.60000186,5.42E-06,0.347498744,0.001807999,"[0.6000018602874345, 5.417461268357846e-06, """"]","[0.6000018602874345, 5.417461268357846e-06, 0.3474987441741387]",gazebo_world_xy_only,base,,,0.001807999,0.001807999,0.001807999,,0.00543602,0.005432917,0.00543602,gazebo_model_states,0.611690515,-0.011611886,-0.452809671,"[0.6116905149323142, -0.011611885895589745, -0.4528096708108245]","[0.5928329896718348, -0.0019610785606046666, -0.3722529668105995]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,481,481,live_trial_top_RNA_20260802_214653_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_214653_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_214653_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,61.17701054,0.665873051,0.126435041,0.097959042,0.056515455,35.53951263,54.52375603,1,31,moveit_wrapper_v1,54.52375603,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_214653_green_cube.json,,TRUE,TRUE,"[0.6000018602874345, 5.417461268357846e-06, 0.3474987441741387]","[0.5672858778505582, 0.008184189044444184, 0.48876117398629726]",green_rectangular_prism,0.029031357,,,,2026/8/2 21:47
,1785732623,top_RNA_20260802_214921_green_cube,pick up the green cube,top_x060_y000_rectangular,4,full,green_cube,rectangular,rectangular,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.83,language_then_geometry,grasp,0.891666667,0.83,0.891666667,0.83,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.7372188891130648}]",,,0.6,0,,,rectangular,green_cube,"[0.045, 0.045, 0.045]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.594723248,-0.001296918,-0.567288278,"[0.5947232482300995, -0.0012969177470216313, -0.5672882781377159]",green_rectangular_prism,TRUE,0.600001828,2.42E-06,0.347498729,0.001776265,"[0.6000018280506573, 2.4185797675568136e-06, """"]","[0.6000018280506573, 2.4185797675568136e-06, 0.3474987291720775]",gazebo_world_xy_only,base,,,0.001776265,0.001776265,0.001776265,,0.005436146,0.005433793,0.005436146,gazebo_model_states,0.611689305,-0.011610631,-0.452808913,"[0.6116893045234763, -0.01161063128761859, -0.45280891275728313]","[0.5928317792629969, -0.0019598239526335106, -0.3722522087570581]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,481,481,live_trial_top_RNA_20260802_214921_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_214921_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_214921_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,60.54903603,0.668966532,0.024042368,0.101847887,0.050346851,35.77634978,54.66393542,1,31,moveit_wrapper_v1,54.66393542,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_214921_green_cube.json,,TRUE,TRUE,"[0.6000018280506573, 2.4185797675568136e-06, 0.3474987291720775]","[0.5736750286730177, 0.0041852932509274365, 0.48430720366758206]",green_rectangular_prism,0.021698316,,,,2026/8/2 21:50
,1785733273,top_RNA_20260802_220011_green_cube,pick up the green cube,top_x060_y-015_rectangular,1,full,green_cube,rectangular,rectangular,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.83,language_then_geometry,grasp,0.891666667,0.83,0.891666667,0.83,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 0.8300000000000001}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.7372188891130648}]",,,0.6,-0.15,,,rectangular,green_cube,"[0.045, 0.045, 0.045]","[0.6, -0.15, """"]",LangSAM+depth_pointcloud,head_camera,0.589394822,-0.148259211,-0.582621192,"[0.589394821701385, -0.14825921124506913, -0.582621192004003]",green_rectangular_prism,TRUE,0.600004773,-0.149988992,0.347500048,0.004653691,"[0.6000047732249323, -0.14998899240602245, """"]","[0.6000047732249323, -0.14998899240602245, 0.3475000480827053]",gazebo_world_xy_only,base,,,0.004653691,0.004653691,0.004653691,,0.010750033,0.0107471,0.010750033,gazebo_model_states,0.606360878,-0.158572925,-0.468141827,"[0.6063608779947618, -0.1585729247856661, -0.46814182662357023]","[0.5875033527342824, -0.148922117450681, -0.3875851226233452]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,651,651,live_trial_top_RNA_20260802_220011_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_220011_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_220011_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,61.90826869,0.793516159,0.048671007,0.284779549,0.028314352,36.1964941,54.90347672,1,31,moveit_wrapper_v1,54.90347672,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_220011_green_cube.json,,TRUE,TRUE,"[0.6000047732249323, -0.14998899240602245, 0.3475000480827053]","[0.580309273625697, -0.14251583159446155, 0.48310957515102754]",green_rectangular_prism,0.010743268,,,,2026/8/2 22:01
